codgeo,libgeo,zonage_rur
76402,Malaunay,tr5
76403,Malleville-les-Grès,tr2
76404,Manéglise,tr4
76405,Manéhouville,tr3
76406,Maniquerville,tr3
76407,Manneville-ès-Plains,tr2
76408,Manneville-la-Goupil,tr4
76409,Mannevillette,tr4
76410,Maromme,tr6
76411,Marques,tr1
76412,Martainville-Épreville,tr4
76413,Martigny,tr4
76414,Martin-Église,tr4
76415,Massy,tr3
76416,Mathonville,tr4
76417,Maucomble,tr3
76418,Maulévrier-Sainte-Gertrude,tr2
76419,Mauny,tr4
76420,Mauquenchy,tr4
76421,Mélamare,tr4
76422,Melleville,tr1
76423,Ménerval,tr1
76424,Ménonval,tr2
76425,Mentheville,tr3
76426,Mésangueville,tr2
76427,Mesnières-en-Bray,tr2
76428,Le Mesnil-Durdent,tr1
76429,Le Mesnil-Esnard,tr6
76430,Mesnil-Follemprise,tr1
76431,Le Mesnil-Lieubray,tr3
76432,Mesnil-Mauger,tr2
76433,Mesnil-Panneville,tr4
76434,Mesnil-Raoul,tr4
76435,Le Mesnil-Réaume,tr2
76436,Le Mesnil-sous-Jumièges,tr3
76437,Meulers,tr3
76438,Millebosc,tr1
76439,Mirville,tr4
76440,Molagnies,tr1
76441,Monchaux-Soreng,tr2
76442,Monchy-sur-Eu,tr2
76443,Mont-Cauvaire,tr4
76445,Montérolier,tr4
76446,Montigny,tr5
76447,Montivilliers,tr5
76448,Montmain,tr4
76449,Montreuil-en-Caux,tr4
76450,Montroty,tr3
76451,Mont-Saint-Aignan,tr6
76452,Montville,tr5
76453,Morgny-la-Pommeraye,tr4
76454,Mortemer,tr2
76455,Morville-sur-Andelle,tr4
76456,Motteville,tr3
76457,Moulineaux,tr4
76458,Muchedent,tr3
76459,Nesle-Hodeng,tr2
76460,Nesle-Normandeuse,tr2
76461,Neufbosc,tr4
76462,Neufchâtel-en-Bray,tr2
76463,Neuf-Marché,tr3
76464,La Neuville-Chant-d'Oisel,tr4
76465,Neuville-Ferrières,tr2
76467,Néville,tr2
76468,Nointot,tr3
76469,Nolléval,tr3
76470,Normanville,tr2
76471,Norville,tr2
76472,Notre-Dame-d'Aliermont,tr3
76473,Notre-Dame-de-Bliquetuit,tr2
76474,Notre-Dame-de-Bondeville,tr6
76475,Franqueville-Saint-Pierre,tr5
76476,Port-Jérôme-sur-Seine,tr5
76477,Notre-Dame-du-Bec,tr4
76478,Notre-Dame-du-Parc,tr3
76479,Nullemont,tr1
76480,Ocqueville,tr2
76481,Octeville-sur-Mer,tr5
76482,Offranville,tr4
76483,Oherville,tr2
76484,Oissel,tr5
76485,Omonville,tr3
76486,Orival,tr4
76487,Osmoy-Saint-Valery,tr2
76488,Ouainville,tr2
76489,Oudalle,tr4
76490,Ourville-en-Caux,tr2
76491,Ouville-l'Abbaye,tr3
76492,Ouville-la-Rivière,tr4
76493,Paluel,tr2
76494,Parc-d'Anxtot,tr4
76495,Pavilly,tr5
76497,Petit-Couronne,tr5
76498,Le Petit-Quevilly,tr6
76499,Petiville,tr3
76500,Pierrecourt,tr2
76501,Pierrefiques,tr4
76502,Pierreval,tr4
76503,Pissy-Pôville,tr4
76504,Pleine-Sève,tr1
76505,Pommereux,tr1
76506,Pommeréval,tr3
76507,Ponts-et-Marais,tr2
76508,La Poterie-Cap-d'Antifer,tr4
76509,Préaux,tr4
76510,Prétot-Vicquemare,tr1
76511,Preuseville,tr1
76512,Puisenval,tr1
76513,Quevillon,tr4
76514,Quévreville-la-Poterie,tr4
76515,Quiberville,tr3
76516,Quièvrecourt,tr2
76517,Quincampoix,tr5
76518,Raffetot,tr3
76519,Rainfreville,tr1
76520,Réalcamp,tr2
76521,Rebets,tr4
76522,La Remuée,tr4
76523,Rétonval,tr1
76524,Reuville,tr1
76526,Ricarville-du-Val,tr2
76527,Richemont,tr2
76528,Rieux,tr2
76529,Riville,tr2
76530,Robertot,tr2
76531,Rocquefort,tr2
76532,Rocquemont,tr4
76533,Rogerville,tr4
76534,Rolleville,tr4
76535,Roncherolles-en-Bray,tr3
76536,Roncherolles-sur-le-Vivier,tr5
76537,Ronchois,tr1
76538,Rosay,tr3
76540,Rouen,tr6
76541,Roumare,tr4
76542,Routes,tr1
76543,Rouville,tr3
76544,Rouvray-Catillon,tr3
76545,Rouxmesnil-Bouteilles,tr5
76546,Royville,tr1
76547,La Rue-Saint-Pierre,tr4
76548,Ry,tr4
76549,Saâne-Saint-Just,tr4
76550,Sahurs,tr4
76551,Sainneville,tr4
76552,Sainte-Adresse,tr6
76553,Sainte-Agathe-d'Aliermont,tr2
76554,Saint-Aignan-sur-Ry,tr4
76555,Saint-André-sur-Cailly,tr4
76556,Saint-Antoine-la-Forêt,tr3
76557,Saint-Arnoult,tr2
76558,Saint-Aubin-Celloville,tr4
76559,Saint-Aubin-de-Crétot,tr2
76560,Saint-Aubin-Épinay,tr4
76561,Saint-Aubin-lès-Elbeuf,tr5
76562,Saint-Aubin-le-Cauf,tr3
76563,Saint-Aubin-Routot,tr4
76564,Saint-Aubin-sur-Mer,tr2
76565,Saint-Aubin-sur-Scie,tr5
76566,Sainte-Austreberthe,tr3
76567,Sainte-Beuve-en-Rivière,tr2
76568,Saint-Clair-sur-les-Monts,tr5
76569,Sainte-Colombe,tr1
76570,Saint-Crespin,tr3
76571,Sainte-Croix-sur-Buchy,tr4
76572,Saint-Denis-d'Aclon,tr4
76573,Saint-Denis-le-Thiboult,tr4
76574,Saint-Denis-sur-Scie,tr3
76575,Saint-Étienne-du-Rouvray,tr6
76576,Saint-Eustache-la-Forêt,tr5
76577,Sainte-Foy,tr4
76578,Sainte-Geneviève,tr3
76580,Saint-Georges-sur-Fontaine,tr4
76581,Saint-Germain-des-Essourts,tr4
76582,Saint-Germain-d'Étables,tr4
76583,Saint-Germain-sous-Cailly,tr4
76584,Saint-Germain-sur-Eaulne,tr2
76585,Saint-Gilles-de-Crétot,tr2
76586,Saint-Gilles-de-la-Neuville,tr4
76587,Sainte-Hélène-Bondeville,tr2
76588,Saint-Hellier,tr3
76589,Saint-Honoré,tr3
76590,Saint-Jacques-d'Aliermont,tr3
76591,Saint-Jacques-sur-Darnétal,tr4
76592,Saint-Jean-de-Folleville,tr3
76593,Saint-Jean-de-la-Neuville,tr4
76594,Saint-Jean-du-Cardonnay,tr4
76595,Saint-Jouin-Bruneval,tr4
76596,Saint-Laurent-de-Brèvedent,tr5
76597,Saint-Laurent-en-Caux,tr2
76598,Saint-Léger-aux-Bois,tr2
76599,Saint-Léger-du-Bourg-Denis,tr5
76600,Saint-Léonard,tr5
76601,Saint-Lucien,tr4
76602,Saint-Maclou-de-Folleville,tr3
76603,Saint-Maclou-la-Brière,tr3
76604,Saint-Mards,tr3
76605,Sainte-Marguerite-sur-Mer,tr4
76606,Morienne,tr1
76608,Sainte-Marguerite-sur-Duclair,tr3
76609,Sainte-Marie-au-Bosc,tr4
76610,Sainte-Marie-des-Champs,tr5
76611,Saint-Martin-aux-Arbres,tr3
76612,Saint-Martin-au-Bosc,tr1
76613,Saint-Martin-aux-Buneaux,tr2
76614,Saint-Martin-de-Boscherville,tr4
76615,Saint-Martin-du-Bec,tr4
76616,Saint-Martin-du-Manoir,tr5
76617,Saint-Martin-du-Vivier,tr5
76618,Petit-Caux,tr4
76619,Saint-Martin-le-Gaillard,tr2
76620,Saint-Martin-l'Hortier,tr2
76621,Saint-Martin-Osmonville,tr4
76622,Saint-Maurice-d'Ételan,tr2
76623,Saint-Michel-d'Halescourt,tr1
76624,Saint-Nicolas-d'Aliermont,tr3
76626,Saint-Nicolas-de-la-Haie,tr2
76627,Saint-Nicolas-de-la-Taille,tr3
76628,Saint-Ouen-du-Breuil,tr4
76629,Saint-Ouen-le-Mauger,tr2
76630,Saint-Ouen-sous-Bailly,tr3
76631,Saint-Paër,tr4
76632,Saint-Pierre-Bénouville,tr3
76634,Saint-Pierre-de-Manneville,tr4
76635,Saint-Pierre-des-Jonquières,tr1
76636,Saint-Pierre-de-Varengeville,tr4
76637,Saint-Pierre-en-Port,tr2
76638,Saint-Pierre-en-Val,tr2
76640,Saint-Pierre-lès-Elbeuf,tr5
76641,Saint-Pierre-le-Vieux,tr2
76642,Saint-Pierre-le-Viger,tr2
76644,Saint-Rémy-Boscrocourt,tr2
76645,Saint-Riquier-en-Rivière,tr1
76646,Saint-Riquier-ès-Plains,tr2
76647,Saint-Romain-de-Colbosc,tr4
76648,Saint-Saëns,tr3
76649,Saint-Saire,tr2
76650,Saint-Sauveur-d'Émalleville,tr4
76651,Saint-Sylvain,tr2
76652,Saint-Vaast-d'Équiqueville,tr3
76653,Saint-Vaast-Dieppedalle,tr2
76654,Saint-Vaast-du-Val,tr4
76655,Saint-Valery-en-Caux,tr2
76656,Saint-Victor-l'Abbaye,tr4
76657,Saint-Vigor-d'Ymonville,tr4
76658,Saint-Vincent-Cramesnil,tr4
76660,Sandouville,tr4
76662,Sassetot-le-Malgardé,tr2
76663,Sassetot-le-Mauconduit,tr2
76664,Sasseville,tr2
76665,Sauchay,tr4
76666,Saumont-la-Poterie,tr2
76667,Sauqueville,tr3
76668,Saussay,tr4
76669,Sausseuzemare-en-Caux,tr4
76670,Senneville-sur-Fécamp,tr2
76671,Sept-Meules,tr1
76672,Serqueux,tr2
76673,Servaville-Salmonville,tr4
76675,Sierville,tr4
76676,Sigy-en-Bray,tr3
76677,Smermesnil,tr2
76678,Sommery,tr3
76679,Sommesnil,tr2
76680,Sorquainville,tr2
76681,Sotteville-lès-Rouen,tr6
76682,Sotteville-sous-le-Val,tr5
76683,Sotteville-sur-Mer,tr2
76684,Tancarville,tr4
76685,Thérouldeville,tr2
76686,Theuville-aux-Maillots,tr2
76688,Thiergeville,tr2
76689,Thiétreville,tr2
76690,Thil-Manneville,tr3
76691,Le Thil-Riberpré,tr1
76692,Thiouville,tr1
76693,Le Tilleul,tr4
76694,Tocqueville-en-Caux,tr1
76695,Tocqueville-les-Murs,tr3
76697,Torcy-le-Grand,tr3
76698,Torcy-le-Petit,tr3
76699,Le Torp-Mesnil,tr2
76700,Tôtes,tr3
76702,Touffreville-la-Corbeline,tr2
76703,Touffreville-sur-Eu,tr1
76705,Tourville-la-Rivière,tr5
76706,Tourville-les-Ifs,tr2
76707,Tourville-sur-Arques,tr4
76708,Toussaint,tr5
76709,Le Trait,tr3
76710,Trémauville,tr3
76711,Le Tréport,tr5
76712,La Trinité-du-Mont,tr5
76714,Les Trois-Pierres,tr4
76715,Trouville,tr2
76716,Turretot,tr4
76717,Val-de-la-Haye,tr5
76718,Valliquerville,tr2
76719,Valmont,tr2
76720,Varengeville-sur-Mer,tr4
76721,Varneville-Bretteville,tr4
76723,Vassonville,tr4
76724,Vatierville,tr1
76725,Vattetot-sous-Beaumont,tr3
76726,Vattetot-sur-Mer,tr3
76727,Vatteville-la-Rue,tr2
76728,La Vaupalière,tr5
76730,Veauville-lès-Quelles,tr1
76731,Vénestanville,tr1
76732,Butot-Vénesville,tr2
76733,Ventes-Saint-Rémy,tr4
76734,Vergetot,tr4
76735,Veules-les-Roses,tr2
76736,Veulettes-sur-Mer,tr2
76737,Vibeuf,tr3
76738,Vieux-Manoir,tr4
76739,Vieux-Rouen-sur-Bresle,tr2
76740,La Vieux-Rue,tr4
76741,Villainville,tr4
76743,Villers-Écalles,tr5
76744,Villers-sous-Foucarmont,tr2
76745,Villy-sur-Yères,tr1
76746,Vinnemerville,tr2
76747,Virville,tr4
76748,Vittefleur,tr2
76749,Wanchy-Capval,tr1
76750,Yainville,tr3
76751,Yébleron,tr2
76752,Yerville,tr3
76753,Ymare,tr4
76754,Yport,tr2
76755,Ypreville-Biville,tr2
76756,Yquebeuf,tr4
76757,Yvecrique,tr3
76758,Yvetot,tr5
76759,Yville-sur-Seine,tr4
77001,Achères-la-Forêt,tr4
77002,Amillis,tr4
77003,Amponville,tr4
77004,Andrezel,tr4
77005,Annet-sur-Marne,tr5
77006,Arbonne-la-Forêt,tr4
77007,Argentières,tr4
77008,Armentières-en-Brie,tr4
77009,Arville,tr3
77010,Aubepierre-Ozouer-le-Repos,tr4
77011,Aufferville,tr3
77012,Augers-en-Brie,tr3
77013,Aulnoy,tr4
77014,Avon,tr5
77015,Baby,tr3
77016,Bagneaux-sur-Loing,tr5
77018,Bailly-Romainvilliers,tr6
77019,Balloy,tr4
77020,Bannost-Villegagnon,tr4
77021,Barbey,tr4
77022,Barbizon,tr4
77023,Barcy,tr4
77024,Bassevelle,tr4
77025,Bazoches-lès-Bray,tr3
77026,Beauchery-Saint-Martin,tr3
77027,Beaumont-du-Gâtinais,tr3
77029,Beauvoir,tr4
77030,Bellot,tr4
77031,Bernay-Vilbert,tr4
77032,Beton-Bazoches,tr4
77033,Bezalles,tr4
77034,Blandy,tr4
77035,Blennes,tr3
77036,Boisdon,tr4
77037,Bois-le-Roi,tr5
77038,Boissettes,tr4
77039,Boissise-la-Bertrand,tr5
77040,Boissise-le-Roi,tr5
77041,Boissy-aux-Cailles,tr4
77042,Boissy-le-Châtel,tr5
77043,Boitron,tr4
77044,Bombon,tr4
77045,Bougligny,tr3
77046,Boulancourt,tr4
77047,Bouleurs,tr5
77048,Bourron-Marlotte,tr3
77049,Boutigny,tr5
77050,Bransles,tr3
77051,Bray-sur-Seine,tr3
77052,Bréau,tr4
77053,Brie-Comte-Robert,tr5
77054,La Brosse-Montceaux,tr3
77055,Brou-sur-Chantereine,tr6
77056,Burcy,tr4
77057,Bussières,tr4
77058,Bussy-Saint-Georges,tr6
77059,Bussy-Saint-Martin,tr5
77060,Buthiers,tr3
77061,Cannes-Écluse,tr3
77062,Carnetin,tr5
77063,La Celle-sur-Morin,tr5
77065,Cély,tr4
77066,Cerneux,tr3
77067,Cesson,tr5
77068,Cessoy-en-Montois,tr4
77069,Chailly-en-Bière,tr4
77070,Chailly-en-Brie,tr4
77071,Chaintreaux,tr3
77072,Chalautre-la-Grande,tr3
77073,Chalautre-la-Petite,tr5
77075,Chalifert,tr5
77076,Chalmaison,tr4
77077,Chambry,tr4
77078,Chamigny,tr5
77079,Champagne-sur-Seine,tr5
77080,Champcenest,tr3
77081,Champdeuil,tr4
77082,Champeaux,tr4
77083,Champs-sur-Marne,tr6
77084,Changis-sur-Marne,tr4
77085,Chanteloup-en-Brie,tr6
77086,La Chapelle-Gauthier,tr4
77087,La Chapelle-Iger,tr4
77088,La Chapelle-la-Reine,tr4
77089,La Chapelle-Rablais,tr4
77090,La Chapelle-Saint-Sulpice,tr4
77091,Les Chapelles-Bourbon,tr4
77093,La Chapelle-Moutils,tr3
77094,Charmentray,tr4
77095,Charny,tr4
77096,Chartrettes,tr5
77097,Chartronges,tr3
77098,Châteaubleau,tr4
77099,Château-Landon,tr3
77100,Le Châtelet-en-Brie,tr4
77101,Châtenay-sur-Seine,tr3
77102,Châtenoy,tr3
77103,Châtillon-la-Borde,tr4
77104,Châtres,tr4
77106,Chauffry,tr4
77107,Chaumes-en-Brie,tr4
77108,Chelles,tr6
77109,Chenoise-Cucharmoy,tr4
77110,Chenou,tr3
77111,Chessy,tr6
77112,Chevrainvilliers,tr3
77113,Chevru,tr4
77114,Chevry-Cossigny,tr4
77115,Chevry-en-Sereine,tr3
77116,Choisy-en-Brie,tr4
77117,Citry,tr4
77118,Claye-Souilly,tr5
77119,Clos-Fontaine,tr4
77120,Cocherel,tr4
77121,Collégien,tr5
77122,Combs-la-Ville,tr6
77123,Compans,tr4
77124,Conches-sur-Gondoire,tr6
77125,Condé-Sainte-Libiaire,tr5
77126,Congis-sur-Thérouanne,tr4
77127,Coubert,tr4
77128,Couilly-Pont-aux-Dames,tr5
77129,Coulombs-en-Valois,tr4
77130,Coulommes,tr4
77131,Coulommiers,tr5
77132,Coupvray,tr5
77133,Courcelles-en-Bassée,tr3
77134,Courchamp,tr3
77135,Courpalay,tr4
77136,Courquetaine,tr4
77137,Courtacon,tr3
77138,Courtomer,tr4
77139,Courtry,tr6
77140,Coutençon,tr4
77141,Coutevroult,tr5
77142,Crécy-la-Chapelle,tr5
77143,Crégy-lès-Meaux,tr6
77144,Crèvecœur-en-Brie,tr4
77145,Crisenoy,tr4
77146,Croissy-Beaubourg,tr5
77147,La Croix-en-Brie,tr4
77148,Crouy-sur-Ourcq,tr4
77150,Cuisy,tr4
77151,Dagny,tr4
77152,Dammarie-les-Lys,tr6
77153,Dammartin-en-Goële,tr5
77154,Dammartin-sur-Tigeaux,tr4
77155,Dampmart,tr6
77156,Darvault,tr3
77157,Dhuisy,tr4
77158,Diant,tr3
77159,Donnemarie-Dontilly,tr3
77161,Dormelles,tr3
77162,Doue,tr4
77163,Douy-la-Ramée,tr4
77164,Échouboulains,tr4
77165,Les Écrennes,tr4
77167,Égligny,tr3
77168,Égreville,tr3
77169,Émerainville,tr6
77171,Esbly,tr5
77172,Esmans,tr3
77173,Étrépilly,tr4
77174,Everly,tr3
77175,Évry-Grégy-sur-Yerre,tr4
77176,Faremoutiers,tr5
77177,Favières,tr4
77178,Faÿ-lès-Nemours,tr3
77179,Féricy,tr4
77180,Férolles-Attilly,tr4
77181,Ferrières-en-Brie,tr5
77182,La Ferté-Gaucher,tr5
77183,La Ferté-sous-Jouarre,tr5
77184,Flagy,tr3
77185,Fleury-en-Bière,tr4
77186,Fontainebleau,tr5
77187,Fontaine-Fourches,tr3
77188,Fontaine-le-Port,tr4
77190,Fontains,tr3
77191,Fontenailles,tr4
77192,Fontenay-Trésigny,tr5
77193,Forfry,tr4
77194,Forges,tr4
77195,Fouju,tr4
77196,Fresnes-sur-Marne,tr4
77197,Frétoy,tr4
77198,Fromont,tr3
77199,Fublaines,tr5
77200,Garentreville,tr3
77201,Gastins,tr4
77202,La Genevraye,tr4
77203,Germigny-l'Évêque,tr4
77204,Germigny-sous-Coulombs,tr4
77205,Gesvres-le-Chapitre,tr4
77206,Giremoutiers,tr3
77207,Gironville,tr3
77208,Gouaix,tr3
77209,Gouvernes,tr5
77210,La Grande-Paroisse,tr5
77211,Grandpuits-Bailly-Carrois,tr4
77212,Gravon,tr3
77214,Gressy,tr5
77215,Gretz-Armainvilliers,tr5
77216,Grez-sur-Loing,tr4
77217,Grisy-Suisnes,tr4
77218,Grisy-sur-Seine,tr3
77219,Guérard,tr5
77220,Guercheville,tr4
77221,Guermantes,tr6
77222,Guignes,tr4
77223,Gurcy-le-Châtel,tr4
77224,Hautefeuille,tr3
77225,La Haute-Maison,tr4
77226,Héricy,tr5
77227,Hermé,tr3
77228,Hondevilliers,tr4
77229,La Houssaye-en-Brie,tr4
77230,Ichy,tr3
77231,Isles-les-Meldeuses,tr4
77232,Isles-lès-Villenoy,tr5
77233,Iverny,tr4
77234,Jablines,tr4
77235,Jaignes,tr4
77236,Jaulnes,tr3
77237,Jossigny,tr5
77238,Jouarre,tr5
77239,Jouy-le-Châtel,tr4
77240,Jouy-sur-Morin,tr5
77241,Juilly,tr4
77242,Jutigny,tr5
77243,Lagny-sur-Marne,tr6
77244,Larchant,tr3
77245,Laval-en-Brie,tr4
77246,Léchelle,tr3
77247,Lescherolles,tr4
77248,Lesches,tr4
77249,Lésigny,tr5
77250,Leudon-en-Brie,tr3
77251,Lieusaint,tr5
77252,Limoges-Fourches,tr4
77253,Lissy,tr4
77254,Liverdy-en-Brie,tr4
77255,Livry-sur-Seine,tr5
77256,Lizines,tr4
77257,Lizy-sur-Ourcq,tr4
77258,Lognes,tr6
77259,Longperrier,tr5
77260,Longueville,tr5
77261,Lorrez-le-Bocage-Préaux,tr3
77262,Louan-Villegruis-Fontaine,tr3
77263,Luisetaines,tr3
77264,Lumigny-Nesles-Ormeaux,tr4
77265,Luzancy,tr4
77266,Machault,tr4
77267,La Madeleine-sur-Loing,tr3
77268,Magny-le-Hongre,tr6
77269,Maincy,tr5
77270,Maisoncelles-en-Brie,tr4
77271,Maisoncelles-en-Gâtinais,tr3
77272,Maison-Rouge,tr4
77273,Marchémoret,tr4
77274,Marcilly,tr4
77275,Les Marêts,tr3
77276,Mareuil-lès-Meaux,tr5
77277,Marles-en-Brie,tr4
77278,Marolles-en-Brie,tr3
77279,Marolles-sur-Seine,tr3
77280,Mary-sur-Marne,tr4
77281,Mauperthuis,tr4
77282,Mauregard,tr4
77283,May-en-Multien,tr4
77284,Meaux,tr6
77285,Le Mée-sur-Seine,tr6
77286,Meigneux,tr3
77287,Meilleray,tr3
77288,Melun,tr6
77289,Melz-sur-Seine,tr3
77290,Méry-sur-Marne,tr4
77291,Le Mesnil-Amelot,tr4
77292,Messy,tr4
77293,Misy-sur-Yonne,tr3
77294,Mitry-Mory,tr6
77295,Moisenay,tr4
77296,Moissy-Cramayel,tr5
77297,Mondreville,tr3
77298,Mons-en-Montois,tr3
77300,Montceaux-lès-Meaux,tr4
77301,Montceaux-lès-Provins,tr3
77302,Montcourt-Fromonville,tr3
77303,Montdauphin,tr3
77304,Montenils,tr3
77305,Montereau-Fault-Yonne,tr5
77306,Montereau-sur-le-Jard,tr4
77307,Montévrain,tr6
77308,Montgé-en-Goële,tr4
77309,Monthyon,tr4
77310,Montigny-le-Guesdier,tr3
77311,Montigny-Lencoup,tr4
77312,Montigny-sur-Loing,tr4
77313,Montmachoux,tr3
77314,Montolivet,tr3
77315,Montry,tr5
77316,Moret-Loing-et-Orvanne,tr5
77317,Mormant,tr4
77318,Mortcerf,tr4
77319,Mortery,tr3
77320,Mouroux,tr5
77321,Mousseaux-lès-Bray,tr3
77322,Moussy-le-Neuf,tr4
77323,Moussy-le-Vieux,tr4
77325,Mouy-sur-Seine,tr3
77326,Nandy,tr5
77327,Nangis,tr5
77328,Nanteau-sur-Essonne,tr4
77329,Nanteau-sur-Lunain,tr3
77330,Nanteuil-lès-Meaux,tr5
77331,Nanteuil-sur-Marne,tr4
77332,Nantouillet,tr4
77333,Nemours,tr5
77335,Chauconin-Neufmontiers,tr4
77336,Neufmoutiers-en-Brie,tr4
77337,Noisiel,tr6
77338,Noisy-Rudignon,tr4
77339,Noisy-sur-École,tr4
77340,Nonville,tr3
77341,Noyen-sur-Seine,tr3
77342,Obsonville,tr4
77343,Ocquerre,tr4
77344,Oissery,tr5
77345,Orly-sur-Morin,tr4
77347,Les Ormes-sur-Voulzie,tr3
77348,Ormesson,tr4
77349,Othis,tr5
77350,Ozoir-la-Ferrière,tr5
77352,Ozouer-le-Voulgis,tr4
77353,Paley,tr3
77354,Pamfou,tr4
77355,Paroy,tr3
77356,Passy-sur-Seine,tr3
77357,Pécy,tr4
77358,Penchard,tr5
77359,Perthes,tr4
77360,Pézarches,tr4
77361,Pierre-Levée,tr4
77363,Le Pin,tr5
77364,Le Plessis-aux-Bois,tr4
77365,Le Plessis-Feu-Aussoux,tr4
77366,Le Plessis-l'Évêque,tr4
77367,Le Plessis-Placy,tr4
77368,Poigny,tr5
77369,Poincy,tr5
77370,Poligny,tr3
77371,Pommeuse,tr5
77372,Pomponne,tr5
77373,Pontault-Combault,tr6
77374,Pontcarré,tr4
77376,Précy-sur-Marne,tr4
77377,Presles-en-Brie,tr4
77378,Pringy,tr5
77379,Provins,tr5
77380,Puisieux,tr4
77381,Quiers,tr4
77382,Quincy-Voisins,tr5
77383,Rampillon,tr4
77384,Réau,tr4
77385,Rebais,tr3
77386,Recloses,tr4
77387,Remauville,tr3
77388,Reuil-en-Brie,tr5
77389,La Rochette,tr5
77390,Roissy-en-Brie,tr6
77391,Rouilly,tr5
77392,Rouvres,tr5
77393,Rozay-en-Brie,tr4
77394,Rubelles,tr6
77395,Rumont,tr3
77396,Rupéreux,tr3
77397,Saâcy-sur-Marne,tr4
77398,Sablonnières,tr3
77400,Saint-Augustin,tr5
77401,Sainte-Aulde,tr4
77402,Saint-Barthélemy,tr3
77403,Saint-Brice,tr5
77404,Sainte-Colombe,tr5
77405,Saint-Cyr-sur-Morin,tr4
77406,Saint-Denis-lès-Rebais,tr4
77407,Saint-Fargeau-Ponthierry,tr5
77408,Saint-Fiacre,tr5
77409,Saint-Germain-Laval,tr5
77410,Saint-Germain-Laxis,tr4
77411,Saint-Germain-sous-Doue,tr4
77412,Saint-Germain-sur-École,tr4
77413,Saint-Germain-sur-Morin,tr5
77414,Saint-Hilliers,tr3
77415,Saint-Jean-les-Deux-Jumeaux,tr4
77416,Saint-Just-en-Brie,tr4
77417,Saint-Léger,tr3
77418,Saint-Loup-de-Naud,tr5
77419,Saint-Mammès,tr5
77420,Saint-Mard,tr5
77421,Saint-Mars-Vieux-Maisons,tr3
77423,Saint-Martin-des-Champs,tr3
77424,Saint-Martin-du-Boschet,tr3
77425,Saint-Martin-en-Bière,tr4
77426,Saint-Méry,tr4
77427,Saint-Mesmes,tr4
77428,Saint-Ouen-en-Brie,tr4
77429,Saint-Ouen-sur-Morin,tr4
77430,Saint-Pathus,tr5
77431,Saint-Pierre-lès-Nemours,tr5
77432,Saint-Rémy-la-Vanne,tr4
77433,Beautheil-Saints,tr4
77434,Saint-Sauveur-lès-Bray,tr3
77435,Saint-Sauveur-sur-École,tr4
77436,Saint-Siméon,tr4
77437,Saint-Soupplets,tr4
77438,Saint-Thibault-des-Vignes,tr6
77439,Salins,tr4
77440,Sammeron,tr4
77441,Samois-sur-Seine,tr5
77442,Samoreau,tr5
77443,Sancy,tr4
77444,Sancy-lès-Provins,tr3
77445,Savigny-le-Temple,tr5
77446,Savins,tr4
77447,Seine-Port,tr5
77448,Sept-Sorts,tr4
77449,Serris,tr6
77450,Servon,tr5
77451,Signy-Signets,tr4
77452,Sigy,tr3
77453,Sivry-Courtry,tr4
77454,Sognolles-en-Montois,tr4
77455,Soignolles-en-Brie,tr4
77456,Soisy-Bouy,tr3
77457,Solers,tr4
77458,Souppes-sur-Loing,tr3
77459,Sourdun,tr3
77460,Tancrou,tr4
77461,Thénisy,tr3
77462,Thieux,tr4
77463,Thomery,tr5
77464,Thorigny-sur-Marne,tr6
77465,Thoury-Férottes,tr3
77466,Tigeaux,tr4
77467,La Tombe,tr4
77468,Torcy,tr6
77469,Touquin,tr4
77470,Tournan-en-Brie,tr5
77471,Tousson,tr4
77472,La Trétoire,tr4
77473,Treuzy-Levelay,tr3
77474,Trilbardou,tr4
77475,Trilport,tr5
77476,Trocy-en-Multien,tr4
77477,Ury,tr4
77478,Ussy-sur-Marne,tr4
77479,Vaires-sur-Marne,tr6
77480,Valence-en-Brie,tr4
77481,Vanvillé,tr4
77482,Varennes-sur-Seine,tr5
77483,Varreddes,tr4
77484,Vaucourtois,tr4
77485,Le Vaudoué,tr4
77486,Vaudoy-en-Brie,tr4
77487,Vaux-le-Pénil,tr6
77489,Vaux-sur-Lunain,tr3
77490,Vendrest,tr4
77492,Verdelot,tr3
77493,Verneuil-l'Étang,tr4
77494,Vernou-la-Celle-sur-Seine,tr4
77495,Vert-Saint-Denis,tr5
77496,Vieux-Champagne,tr4
77498,Vignely,tr4
77500,Villebéon,tr3
77501,Villecerf,tr4
77504,Villemaréchal,tr3
77505,Villemareuil,tr5
77506,Villemer,tr3
77507,Villenauxe-la-Petite,tr3
77508,Villeneuve-le-Comte,tr4
77509,Villeneuve-les-Bordes,tr4
77510,Villeneuve-Saint-Denis,tr4
77511,Villeneuve-sous-Dammartin,tr4
77512,Villeneuve-sur-Bellot,tr4
77513,Villenoy,tr6
77514,Villeparisis,tr6
77515,Villeroy,tr4
77516,Ville-Saint-Jacques,tr3
77517,Villevaudé,tr4
77518,Villiers-en-Bière,tr4
77519,Villiers-Saint-Georges,tr3
77520,Villiers-sous-Grez,tr3
77521,Villiers-sur-Morin,tr5
77522,Villiers-sur-Seine,tr3
77523,Villuis,tr3
77524,Vimpelles,tr3
77525,Vinantes,tr4
77526,Vincy-Manœuvre,tr4
77527,Voinsles,tr4
77528,Voisenon,tr5
77529,Voulangis,tr5
77530,Voulton,tr3
77531,Voulx,tr3
