Code Commune,Nom Commune,Niveau de vie Commune,Niveau de vie Département
70467,Saint-Loup-sur-Semouse,15541.785714,18851.05608
19034,Camps-Saint-Mathurin-Léobazel,15544.347826,19240.725403
16227,Montignac-le-Coq,15544.5,19132.751584
36240,Vijon,15548.0,18807.629787
81082,Le Dourn,15550.4,19094.667744
16289,Roussines,15553.333333,19132.751584
30216,Robiac-Rochessadoule,15554.0,18282.543539
60414,Montataire,15558.157895,20774.336897
03006,Arfeuilles,15558.166667,18828.862338
22132,Lohuec,15559.565217,19902.509817
23030,Bourganeuf,15560.0,17706.664212
23056,Châtelus-le-Marcheix,15561.0,17706.664212
58276,Sémelay,15561.0,18835.593964
56208,Saint-Brieuc-de-Mauron,15563.478261,20250.673341
82084,Lacour,15565.333333,18637.543811
43037,Le Bouchet-Saint-Nicolas,15570.384615,19098.534035
81203,Paulinet,15572.0,19094.667744
23164,Rougnat,15572.666667,17706.664212
87080,Jouac,15573.0,19304.985956
15082,Junhac,15574.347826,18692.766897
11161,Gardie,15579.0,17599.733068
45208,Montargis,15579.5,20529.313388
2B030,Barrettali,15580.0,18016.138123
05152,Saint-Maurice-en-Valgodemard,15581.166667,19202.51648
02819,Vincy-Reuil-et-Magny,15582.222222,18111.48719
26060,Bouvières,15584.666667,19300.504181
15018,Barriac-les-Bosquets,15585.5,18692.766897
55399,Pareid,15587.391304,19025.08246
59491,Raismes,15588.5,18710.357368
46073,Concots,15589.0,19270.67338
87165,Saint-Martin-le-Mault,15590.666667,19304.985956
66146,Porta,15590.833333,17813.436856
36036,Chalais,15592.666667,18807.629787
34271,Saint-Julien,15594.0,18686.160053
23158,Poussanges,15595.0,17706.664212
17477,Villiers-Couture,15597.666667,19676.945602
08016,Aouste,15598.846154,17982.891628
23252,Tercillat,15600.0,17706.664212
19253,Segonzac,15600.0,19240.725403
64136,Borce,15600.0,20478.793359
59324,Jeumont,15604.0,18710.357368
22167,Perret,15606.0,19902.509817
80104,Biencourt,15607.333333,18766.226792
15151,Peyrusse,15608.0,18692.766897
15033,Cézens,15608.333333,18692.766897
23077,Faux-la-Montagne,15614.0,17706.664212
07088,Faugères,15614.0,19028.097092
03037,Braize,15617.0,18828.862338
23136,Mortroux,15617.028571,17706.664212
82041,Cazals,15617.666667,18637.543811
47063,Cavarc,15618.26087,18468.493
15080,Joursac,15619.576923,18692.766897
69259,Vénissieux,15621.0,21695.369674
71440,Saint-Léger-sous-Beuvray,15621.428571,19250.591565
48175,Saint-Pierre-de-Nogaret,15623.0,18756.660112
39091,Les Chalesmes,15625.2,20029.655806
53261,Soucé,15626.0,19237.04487
23060,Chavanat,15627.166667,17706.664212
34319,Vailhan,15627.777778,18686.160053
09190,Mérigon,15629.52381,18463.189424
27155,Chennebrun,15631.428571,20104.929531
2B135,Isolaccio-di-Fiumorbo,15631.611111,18016.138123
50043,Bellefontaine,15631.666667,19256.184487
47247,Saint-Jean-de-Duras,15632.857143,18468.493
11401,Tuchan,15635.712144,17599.733068
34111,Ganges,15636.0,18686.160053
12187,Prades-d'Aubrac,15638.0,19069.431052
63410,Sauvagnat,15638.0,20539.456261
02759,La Vallée-au-Blé,15638.666667,18111.48719
55156,Dombras,15638.666667,19025.08246
25496,Roche-lès-Clerval,15641.428571,20760.808968
2B107,Ersa,15642.0,18016.138123
11303,Puivert,15644.0,17599.733068
02069,Berlise,15644.666667,18111.48719
87109,Oradour-Saint-Genest,15644.666667,19304.985956
66156,Rabouillet,15646.5,17813.436856
26329,Saint-Sauveur-Gouvernet,15648.695652,19300.504181
85087,Faymoreau,15650.47619,19684.178482
15165,Rouffiac,15651.0,18692.766897
24230,Larzac,15651.904762,18687.801987
30099,Cros,15655.0,18282.543539
62519,Lisbourg,15655.666667,17738.487318
83142,Trigance,15655.666667,19997.579394
49234,Parçay-les-Pins,15655.833333,19465.382893
59659,Wignehies,15658.0,18710.357368
48119,Prévenchères,15659.230769,18756.660112
31337,Melles,15661.0,21665.58377
46113,Frayssinet,15661.666667,19270.67338
2A131,Guagno,15661.851852,19525.21681
26290,Saint-Agnan-en-Vercors,15664.0,19300.504181
02808,Villeret,15666.111111,18111.48719
14439,Monfréville,15666.666667,19775.127206
11270,Padern,15670.0,17599.733068
81028,Berlats,15670.0,19094.667744
51658,Vroil,15670.666667,20014.663745
81158,Le Masnau-Massuguiès,15670.777778,19094.667744
58008,Anthien,15674.0,18835.593964
22320,Saint-Nicodème,15677.333333,19902.509817
23233,Saint-Pierre-le-Bost,15679.0,17706.664212
34044,Cabrerolles,15679.333333,18686.160053
58173,Montaron,15680.666667,18835.593964
71207,Fretterans,15680.666667,19250.591565
57227,Forbach,15682.5,20213.474303
81247,Saint-Cirgue,15682.666667,19094.667744
02502,Montcornet,15688.0,18111.48719
62083,Barlin,15690.0,17738.487318
12212,Saint-Beaulize,15690.0,19069.431052
83002,Aiguines,15692.4,19997.579394
07311,Sceautres,15692.5,19028.097092
48028,Les Bondons,15693.0,18756.660112
81245,Saint-Christophe,15693.333333,19094.667744
26025,Barnave,15693.333333,19300.504181
25547,Sochaux,15694.0,20760.808968
33066,Bourdelles,15696.0,20905.253619
16164,Hiesse,15696.666667,19132.751584
12144,Meljac,15697.222222,19069.431052
2B290,Speloncato,15698.0,18016.138123
52512,Vecqueville,15698.333333,18611.899105
48168,Saint-Léger-de-Peyre,15698.695652,18756.660112
26135,Ferrassières,15700.0,19300.504181
09211,Montségur,15701.25,18463.189424
07132,Largentière,15701.73913,19028.097092
71415,Sainte-Foy,15702.0,19250.591565
02753,Tupigny,15704.0,18111.48719
2B170,Morsiglia,15705.5,18016.138123
58040,Brinay,15711.25,18835.593964
88520,Les Voivres,15712.0,18846.767927
03142,Lenax,15713.0,18828.862338
31141,Ciadoux,15713.0,21665.58377
07252,Saint-Julien-Boutières,15713.076923,19028.097092
17204,Léoville,15715.769231,19676.945602
63357,Saint-Hérent,15716.0,20539.456261
11276,Paziols,15716.5,17599.733068
02657,Rougeries,15716.666667,18111.48719
60471,Noyon,15716.666667,20774.336897
47188,Montignac-de-Lauzun,15719.166667,18468.493
03201,Nizerolles,15720.833333,18828.862338
17167,Le Fouilloux,15721.304348,19676.945602
11433,Villeneuve-Minervois,15722.4,17599.733068
52528,Ville-en-Blaisois,15723.214286,18611.899105
64297,Lacarre,15726.956522,20478.793359
62333,Fiefs,15728.571429,17738.487318
18192,Reigny,15728.666667,19395.293282
88330,Nonville,15728.75,18846.767927
02519,Montloué,15730.0,18111.48719
30134,Issirac,15730.0,18282.543539
30258,Saint-Gilles,15730.0,18282.543539
59139,Caudry,15730.666667,18710.357368
05144,Saint-Jacques-en-Valgodemard,15731.333333,19202.51648
07176,Planzolles,15731.666667,19028.097092
64336,Lescun,15733.0,20478.793359
04218,Thorame-Basse,15735.346154,19008.420673
34142,Lodève,15741.73913,18686.160053
62351,Fouquières-lès-Lens,15747.333333,17738.487318
48189,Servières,15748.5,18756.660112
12128,Lescure-Jaoul,15749.444444,19069.431052
12266,Ségur,15749.5,19069.431052
24238,Lempzours,15751.2,18687.801987
16255,Parzac,15752.5,19132.751584
93007,Le Blanc-Mesnil,15753.0,17192.209405
50212,Gourbesville,15754.761905,19256.184487
50311,Le Mesnil-Garnier,15756.111111,19256.184487
93030,Dugny,15757.0,17192.209405
43083,Cubelles,15762.666667,19098.534035
02327,Foreste,15764.0,18111.48719
82060,Fauroux,15764.0,18637.543811
70554,Villars-le-Pautel,15766.0,18851.05608
87204,Videix,15766.428571,19304.985956
80671,Ribeaucourt,15769.2,18766.226792
23090,Gentioux-Pigerolles,15770.0,17706.664212
15069,Ferrières-Saint-Mary,15770.0,18692.766897
15195,Saint-Just,15770.833333,18692.766897
79124,Les Forges,15771.333333,19393.711247
15013,Auriac-l'Église,15772.0,18692.766897
09322,Ustou,15773.333333,18463.189424
15131,Le Monteil,15774.666667,18692.766897
30007,Alès,15778.0,18282.543539
07251,Saint-Joseph-des-Bancs,15778.26087,19028.097092
48097,Moissac-Vallée-Française,15780.0,18756.660112
58233,Saint-Benin-des-Bois,15781.5,18835.593964
62907,Libercourt,15782.666667,17738.487318
30253,Saint-Florent-sur-Auzonnet,15782.857143,18282.543539
63137,Doranges,15785.225806,20539.456261
66136,Perpignan,15785.714286,17813.436856
62667,Le Portel,15786.5,17738.487318
80061,Beaucamps-le-Jeune,15787.333333,18766.226792
16092,Chavenat,15787.666667,19132.751584
43092,Fay-sur-Lignon,15788.0,19098.534035
30009,Alzon,15788.5,18282.543539
23073,Dontreix,15790.0,17706.664212
07106,Issarlès,15792.857143,19028.097092
15203,Saint-Mary-le-Plain,15793.333333,18692.766897
21554,Saint-Jean-de-Losne,15795.714286,20875.574546
34187,Olargues,15796.388889,18686.160053
53264,Thorigné-en-Charnie,15798.166667,19237.04487
03066,Châtel-Montagne,15799.333333,18828.862338
12184,Pomayrols,15800.0,19069.431052
12124,Lassouts,15800.952381,19069.431052
62587,Montigny-en-Gohelle,15801.2,17738.487318
15207,Saint-Poncy,15802.0,18692.766897
87007,Balledent,15802.0,19304.985956
12207,Rullac-Saint-Cirq,15802.777778,19069.431052
23041,La Cellette,15804.0,17706.664212
84007,Avignon,15804.5,18275.532413
24347,Rampieux,15805.333333,18687.801987
14729,Vaudeloges,15805.517241,19775.127206
07290,Saint-Prix,15807.142857,19028.097092
17384,Saint-Pierre-de-l'Isle,15807.142857,19676.945602
32129,Estramiac,15810.0,19445.48797
62533,Lugy,15810.5,17738.487318
12092,Durenque,15811.6,19069.431052
62808,Teneur,15811.666667,17738.487318
59456,Pecquencourt,15815.0,18710.357368
07284,Saint-Pierre-Saint-Jean,15815.333333,19028.097092
17312,Saint-Bonnet-sur-Gironde,15815.714286,19676.945602
12065,Centrès,15816.666667,19069.431052
80484,Liomer,15818.0,18766.226792
63158,Fayet-Ronaye,15820.5,20539.456261
36170,Reboursin,15822.5,18807.629787
61257,Méhoudin,15823.043478,18491.522533
09247,Rivèrenert,15824.0,18463.189424
80410,Ham,15826.086957,18766.226792
2B009,Aléria,15829.5,18016.138123
12129,Lestrade-et-Thouels,15830.666667,19069.431052
70133,Chargey-lès-Port,15831.0,18851.05608
12294,Vézins-de-Lévézou,15831.515152,19069.431052
47256,Saint-Martin-de-Villeréal,15832.5,18468.493
34305,Le Soulié,15833.5,18686.160053
16037,Bellon,15833.5,19132.751584
62313,Estrée-Blanche,15834.666667,17738.487318
48130,Rousses,15834.814815,18756.660112
30022,Aujac,15835.813953,18282.543539
87200,Verneuil-Moustiers,15836.666667,19304.985956
79035,Le Beugnon,15839.444444,19393.711247
05146,Saint-Julien-en-Beauchêne,15839.5,19202.51648
48169,Saint-Léger-du-Malzieu,15839.833333,18756.660112
03068,Châtelus,15840.0,18828.862338
34284,Saint-Pons-de-Thomières,15840.333333,18686.160053
11172,Homps,15841.0,17599.733068
82061,Féneyrols,15841.0,18637.543811
59261,Glageon,15841.0,18710.357368
82183,Tréjouls,15843.2,18637.543811
15242,Le Trioulou,15844.0,18692.766897
33352,La Réole,15845.0,20905.253619
24070,Busserolles,15845.217391,18687.801987
76185,Compainville,15847.333333,19834.682476
24245,Loubejac,15847.75,18687.801987
12189,Pradinas,15848.0,19069.431052
30105,Dourbies,15850.0,18282.543539
43073,Cistrières,15850.0,19098.534035
70364,Montjustin-et-Velotte,15852.3,18851.05608
03177,Monétay-sur-Loire,15856.666667,18828.862338
48178,Saint-Privat-de-Vallongue,15857.0,18756.660112
04194,Saint-Pierre,15857.333333,19008.420673
64032,Araujuzon,15858.0,20478.793359
80832,Yvrench,15860.0,18766.226792
2A071,Casalabriva,15860.0,19525.21681
60280,Gourchelles,15860.0,20774.336897
82024,Brassac,15860.666667,18637.543811
07048,Chalencon,15862.0,19028.097092
58168,Millay,15863.333333,18835.593964
66046,Caudiès-de-Fenouillèdes,15869.333333,17813.436856
15178,Saint-Cirgues-de-Jordanne,15869.52381,18692.766897
11396,Trausse,15875.277778,17599.733068
59390,Masny,15877.142857,18710.357368
15217,Saint-Victor,15877.619048,18692.766897
66097,Lesquerde,15880.0,17813.436856
86242,Saint-Romain,15880.869565,19527.047285
08326,Nouart,15882.666667,17982.891628
30058,La Cadière-et-Cambo,15884.782609,18282.543539
66042,Cassagnes,15885.0,17813.436856
15066,Le Falgoux,15886.0,18692.766897
57751,Woippy,15886.190476,20213.474303
04233,Vaumeilh,15887.222222,19008.420673
79044,Bouillé-Saint-Paul,15887.5,19393.711247
36214,Sazeray,15888.846154,18807.629787
2B095,Corscia,15894.0,18016.138123
23230,Saint-Pierre-Chérignat,15894.5,17706.664212
66061,Coustouges,15896.0,17813.436856
43053,Champclause,15896.190476,19098.534035
23017,Basville,15897.333333,17706.664212
62400,Haillicourt,15900.0,17738.487318
12069,Combret,15900.166667,19069.431052
87196,Thiat,15901.0,19304.985956
51649,Vitry-le-François,15901.0,20014.663745
19259,Sexcles,15902.666667,19240.725403
58113,Fertrève,15904.666667,18835.593964
26239,Plaisians,15906.190476,19300.504181
07096,Gluiras,15907.666667,19028.097092
23197,Saint-Georges-la-Pouge,15908.0,17706.664212
50124,La Chapelle-Urée,15910.952381,19256.184487
58120,Gâcogne,15912.8,18835.593964
48125,Le Recoux,15913.0,18756.660112
2A359,Zicavo,15913.076923,19525.21681
42317,Urbise,15914.0,19175.50605
52175,Donjeux,15914.583333,18611.899105
63159,Fernoël,15915.0,20539.456261
11070,Carlipa,15915.925926,17599.733068
22146,Mellionnec,15916.666667,19902.509817
05064,La Chapelle-en-Valgaudémar,15916.75,19202.51648
09180,Manses,15918.0,18463.189424
30339,Valleraugue,15918.52381,18282.543539
09075,Campagne-sur-Arize,15920.0,18463.189424
11241,Montbrun-des-Corbières,15920.47619,17599.733068
09065,Boussenac,15921.0,18463.189424
33249,Lormont,15921.777778,20905.253619
59170,Dechy,15922.0,18710.357368
16229,Montjean,15922.0,19132.751584
63336,Saint-Donat,15922.0,20539.456261
15243,Trizac,15922.777778,18692.766897
2B252,Pruno,15926.190476,18016.138123
30229,Saint-André-de-Majencoules,15926.190476,18282.543539
32248,Mauroux,15927.0,19445.48797
14443,Montchauvet,15927.777778,19775.127206
16376,Suris,15928.0,19132.751584
36084,Gournay,15928.888889,18807.629787
19223,Saint-Martin-Sepert,15929.0,19240.725403
42298,Sauvain,15930.0,19175.50605
02684,Saint-Michel,15933.0,18111.48719
55219,Grimaucourt-en-Woëvre,15933.0,19025.08246
64196,Crouseilles,15935.0,20478.793359
07278,Saint-Michel-de-Chabrillanoux,15935.2,19028.097092
15251,Védrines-Saint-Loup,15936.0,18692.766897
76231,Elbeuf,15936.0,19834.682476
05171,Théus,15936.666667,19202.51648
66126,Oms,15937.0,17813.436856
61343,Randonnai,15938.277778,18491.522533
17113,La Clotte,15939.565217,19676.945602
15176,Saint-Chamant,15940.4,18692.766897
88221,Gruey-lès-Surance,15944.0,18846.767927
59160,Crespin,15944.5,18710.357368
26256,Propiac,15945.333333,19300.504181
02116,Braye-en-Thiérache,15945.625,18111.48719
11421,Villedaigne,15947.777778,17599.733068
62413,Harnes,15948.333333,17738.487318
87186,Saint-Vitte-sur-Briance,15948.75,19304.985956
24050,Borrèze,15949.047619,18687.801987
93071,Sevran,15950.0,17192.209405
17067,Brie-sous-Matha,15950.0,19676.945602
61346,Le Renouard,15950.215385,18491.522533
11341,Saint-Ferriol,15950.5,17599.733068
62868,Wail,15950.666667,17738.487318
62570,Méricourt,15951.333333,17738.487318
17358,Saint-Mandé-sur-Brédoire,15951.5,19676.945602
59274,La Groise,15952.666667,18710.357368
2B134,L'Île-Rousse,15954.5,18016.138123
30350,Le Vigan,15956.0,18282.543539
24183,Fleurac,15956.0,18687.801987
32081,Castelnavet,15957.619048,19445.48797
84031,Carpentras,15958.695652,18275.532413
43095,Fix-Saint-Geneys,15960.0,19098.534035
50428,Reffuveille,15960.0,19256.184487
87087,Lussac-les-Églises,15960.0,19304.985956
34277,Saint-Maurice-Navacelles,15961.833333,18686.160053
43192,Saint-Haon,15962.0,19098.534035
11392,Tournissan,15962.380952,17599.733068
89170,Foissy-lès-Vézelay,15963.5,19359.908486
82029,Castanet,15964.761905,18637.543811
23131,Mérinchal,15965.238095,17706.664212
02623,Prisces,15967.0,18111.48719
02135,Buironfosse,15968.083333,18111.48719
93010,Bondy,15969.52381,17192.209405
03024,Bert,15969.75,18828.862338
81091,Ferrières,15972.0,19094.667744
16111,Courgeac,15974.285714,19132.751584
46260,Sainte-Colombe,15978.5,19270.67338
11302,Puilaurens,15979.190476,17599.733068
14718,Truttemer-le-Petit,15979.5,19775.127206
12064,Le Cayrol,15981.333333,19069.431052
48116,Le Pont-de-Montvert,15984.444444,18756.660112
2B166,Monte,15986.0,18016.138123
16096,Cherves-Châtelars,15986.666667,19132.751584
53239,Saint-Martin-de-Connée,15988.0,19237.04487
81280,Le Ségur,15989.666667,19094.667744
86084,Coulonges,15990.47619,19527.047285
12074,Condom-d'Aubrac,15991.111111,19069.431052
70551,Vezet,15991.666667,18851.05608
70176,Corravillers,15992.0,18851.05608
51423,Pargny-sur-Saulx,15992.0,20014.663745
49197,Meigné-le-Vicomte,15992.75,19465.382893
88473,Tignécourt,15994.5,18846.767927
59616,Vieux-Condé,15995.0,18710.357368
2B261,Rogliano,15995.128205,18016.138123
03005,Archignat,15996.666667,18828.862338
11228,Mazerolles-du-Razès,15997.258065,17599.733068
63370,Saint-Julien-Puy-Lavèze,15998.0,20539.456261
70419,Pont-du-Bois,15998.666667,18851.05608
86270,Thollet,15998.666667,19527.047285
03004,Andelaroche,16001.333333,18828.862338
08437,Tailly,16003.166667,17982.891628
38040,Besse,16004.0,21317.967019
48166,Saint-Laurent-de-Trèves,16004.090909,18756.660112
16034,Bazac,16005.0,19132.751584
87123,Rempnat,16008.571429,19304.985956
34107,Fraisse-sur-Agout,16010.666667,18686.160053
24524,Savignac-de-Miremont,16010.7,18687.801987
93006,Bagnolet,16011.25,17192.209405
59028,Auby,16011.666667,18710.357368
62397,Guînes,16012.8,17738.487318
81017,Arifat,16013.6,19094.667744
24585,Villefranche-du-Périgord,16014.0,18687.801987
24310,Nojals-et-Clotte,16015.0,18687.801987
16173,Juillé,16015.2,19132.751584
16041,Bessac,16016.333333,19132.751584
13108,Tarascon,16018.095238,20006.785169
02408,Laon,16019.565217,18111.48719
30032,Beaucaire,16023.2,18282.543539
50144,Coulouvray-Boisbenâtre,16024.666667,19256.184487
15049,Cheylade,16025.166667,18692.766897
94074,Valenton,16025.172414,22313.927141
11124,Durban-Corbières,16026.0,17599.733068
36099,Lourdoueix-Saint-Michel,16026.190476,18807.629787
17476,Villexavier,16027.333333,19676.945602
24190,Fouleix,16028.0,18687.801987
62303,Érin,16028.888889,17738.487318
17236,Mirambeau,16029.333333,19676.945602
15171,Sainte-Anastasie,16030.0,18692.766897
06062,Fontan,16030.0,20306.876419
63118,Condat-en-Combraille,16030.0,20539.456261
17405,Saint-Sorlin-de-Conac,16030.344828,19676.945602
64316,Larrau,16030.666667,20478.793359
30094,Corbès,16031.875,18282.543539
79154,Loubillé,16034.0,19393.711247
71273,Maltat,16034.782609,19250.591565
83015,Bauduen,16035.2,19997.579394
36106,Luzeret,16037.222222,18807.629787
63440,Valbeleix,16038.0,20539.456261
07080,Devesset,16039.444444,19028.097092
36134,Mouhet,16040.5,18807.629787
63076,Chambon-sur-Dolore,16040.666667,20539.456261
23167,Sannat,16040.952381,17706.664212
61205,Heugon,16040.970696,18491.522533
15116,Marchastel,16042.833333,18692.766897
09109,Durfort,16043.125,18463.189424
32001,Aignan,16043.333333,19445.48797
61064,Brullemail,16043.809524,18491.522533
88431,Saint-Paul,16044.782609,18846.767927
23160,Reterre,16045.238095,17706.664212
87097,Mézières-sur-Issoire,16045.9,19304.985956
34257,Saint-Geniès-de-Varensal,16046.0,18686.160053
16195,Lussac,16048.0,19132.751584
62364,Fruges,16051.0,17738.487318
42282,Saint-Romain-d'Urfé,16052.380952,19175.50605
11150,Fontiers-Cabardès,16052.5,17599.733068
07119,Le Lac-d'Issarlès,16052.608696,19028.097092
62158,Boubers-sur-Canche,16052.857143,17738.487318
02059,Beautor,16053.0,18111.48719
32449,Toujouse,16053.0,19445.48797
10122,Davrey,16055.166667,18936.851855
62318,Étaples,16055.333333,17738.487318
43106,Jax,16056.915385,19098.534035
46232,Les Quatre-Routes-du-Lot,16057.142857,19270.67338
84035,Cavaillon,16058.6,18275.532413
37146,Marcilly-sur-Maulne,16059.333333,20309.171457
43254,Vazeilles-Limandre,16060.0,19098.534035
61226,Lignerolles,16066.0,18491.522533
28134,Dreux,16066.0,20598.704846
08026,Aubigny-les-Pothées,16066.521739,17982.891628
30140,Lasalle,16067.0,18282.543539
08405,Sauville,16067.297619,17982.891628
66205,Tautavel,16067.47619,17813.436856
